id,name,time,creator,level,placeOfOrigin,museum,type,size,material,description,collectionUrl,imageUrl,name_tran,time_tran,creator_tran,level_tran,placeOfOrigin_tran,museum_tran,type_tran,size_tran,material_tran,description_tran
22873,清骑牛仙人铜像,清,无,一般,无,陕西博物馆,无,通高32.9cm，长36.7cm，12.140kg,铜器,无,https://www.sxhm.com/collections/detail/11210.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a304583a1.JPG,无,无,无,无,无,无,无,无,无,无
22874,清骑牛仙人铜像,清,无,一般,无,陕西博物馆,无,通高32.9cm，长36.7cm，12.650kg,铜器,无,https://www.sxhm.com/collections/detail/11211.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a31c60490.JPG,无,无,无,无,无,无,无,无,无,无
22875,清骑牛童子铜像,清,无,一般,无,陕西博物馆,无,高23cm，长19.7cm，4.365kg,铜器,无,https://www.sxhm.com/collections/detail/11212.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a336ce434.JPG,无,无,无,无,无,无,无,无,无,无
22876,清骑牛童子铜像,清,无,一般,无,陕西博物馆,无,高22cm，长21.4cm，4.590kg,铜器,无,https://www.sxhm.com/collections/detail/11213.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a3522c04e.JPG,无,无,无,无,无,无,无,无,无,无
22877,清铜蹲狮,清,无,一般,无,陕西博物馆,无,高20cm，长20.3cm，4.361kg,铜器,无,https://www.sxhm.com/collections/detail/11214.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a3723d612.JPG,无,无,无,无,无,无,无,无,无,无
22878,清铜蹲狮,清,无,一般,无,陕西博物馆,无,高20cm，长21.7cm，5.475kg,铜器,无,https://www.sxhm.com/collections/detail/11215.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a38b3904b.JPG,无,无,无,无,无,无,无,无,无,无
22879,清鎏金刻花铜走狮,清,无,一般,无,陕西博物馆,无,通高25cm，长29cm，6.210kg,铜器,无,https://www.sxhm.com/collections/detail/11216.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a3ade767e.JPG,无,无,无,无,无,无,无,无,无,无
22880,清鎏金刻花铜走狮,清,无,一般,无,陕西博物馆,无,通高25.5cm，长29cm，6.025kg,铜器,无,https://www.sxhm.com/collections/detail/11217.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a3c64d636.JPG,无,无,无,无,无,无,无,无,无,无
22881,清铜麒麟,清,无,一般,无,陕西博物馆,无,高24cm，长16.5cm，4.620kg,铜器,无,https://www.sxhm.com/collections/detail/11218.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a3df14123.JPG,无,无,无,无,无,无,无,无,无,无
22882,清刘海戏金蟾铜像,清,无,一般,无,陕西博物馆,无,通高35.3cm，3.629kg,铜器,无,https://www.sxhm.com/collections/detail/11219.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a3f8dd1c7.JPG,无,无,无,无,无,无,无,无,无,无
22883,清刘海戏金蟾铜像,清,无,一般,无,陕西博物馆,无,通高36.2cm，3.453kg,铜器,无,https://www.sxhm.com/collections/detail/11220.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a4151fcbf.JPG,无,无,无,无,无,无,无,无,无,无
22884,清鸭形香薰,清,无,一般,无,陕西博物馆,无,高22.7cm，口径13×7.1cm，1.439kg,铜器,无,https://www.sxhm.com/collections/detail/11221.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a42fe84fe.JPG,无,无,无,无,无,无,无,无,无,无
22885,清四瑞兽铭带纹铜镜,清,无,一般,无,陕西博物馆,无,直径15.3cm，0.516kg,铜器,无,https://www.sxhm.com/collections/detail/11222.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a448991e5.JPG,无,无,无,无,无,无,无,无,无,无
22886,清衔灵芝铜卧羊,清,无,一般,无,陕西博物馆,无,高3.8cm，通长6.3cm，0.127kg,铜器,无,https://www.sxhm.com/collections/detail/11223.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a464121c0.JPG,无,无,无,无,无,无,无,无,无,无
22887,明多宝纹铜镜,明,无,三级,无,陕西博物馆,无,直径9.6cm，0.120kg,铜器,无,https://www.sxhm.com/collections/detail/11224.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a47cd387f.JPG,无,无,无,无,无,无,无,无,无,无
22888,清仿兽面纹贯耳壶,清,无,一般,无,陕西博物馆,无,高32cm，口径16×13.2cm，6.720kg,铜器,无,https://www.sxhm.com/collections/detail/11225.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a499b1851.JPG,无,无,无,无,无,无,无,无,无,无
22889,清蕉叶纹铜觚,清,无,一般,无,陕西博物馆,无,高30.5cm，口宽27.5cm，4.855kg,铜器,无,https://www.sxhm.com/collections/detail/11226.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a4b5495d3.JPG,无,无,无,无,无,无,无,无,无,无
22890,清铜鞍马,清,无,一般,无,陕西博物馆,无,通高23.8cm，长22cm，3.115kg,铜器,无,https://www.sxhm.com/collections/detail/11227.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a4cf886d1.JPG,无,无,无,无,无,无,无,无,无,无
22891,清鸟纹铜宣德炉,清,无,一般,无,陕西博物馆,无,高11.8cm，口径19.7cm，2.699kg,铜器,无,https://www.sxhm.com/collections/detail/11228.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a4ef7ced3.JPG,无,无,无,无,无,无,无,无,无,无
22892,清铜麒麟,清,无,一般,无,陕西博物馆,无,通高17.7cm，通长32.7cm，3.075kg,铜器,无,https://www.sxhm.com/collections/detail/11229.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a50849791.JPG,无,无,无,无,无,无,无,无,无,无
22893,清兽首鋬铜簋,清,无,一般,无,陕西博物馆,无,高8.1cm，口径11.8cm，0.753kg,铜器,无,https://www.sxhm.com/collections/detail/11230.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a52316839.JPG,无,无,无,无,无,无,无,无,无,无
22894,清双环耳铜宣德炉,清,无,一般,无,陕西博物馆,无,高3.3cm，口径9.4cm，0.267kg,铜器,无,https://www.sxhm.com/collections/detail/11231.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a53eabe55.JPG,无,无,无,无,无,无,无,无,无,无
22895,清夔龙乳钉纹鼎,清,无,一般,无,陕西博物馆,无,通高30.7cm，口径24.4cm，4.565kg,铜器,无,https://www.sxhm.com/collections/detail/11232.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a5582cc6f.JPG,无,无,无,无,无,无,无,无,无,无
22896,清嵌错阿拉伯文铜罐,清,无,一般,无,陕西博物馆,无,高13cm，口径8.6cm，0.703kg,铜器,无,https://www.sxhm.com/collections/detail/11233.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a5717cb14.JPG,无,无,无,无,无,无,无,无,无,无
22897,清麒麟形铜砚滴,清,无,一般,无,陕西博物馆,无,高4.5cm，口径2cm，0.205kg,铜器,无,https://www.sxhm.com/collections/detail/11234.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a58f88585.JPG,无,无,无,无,无,无,无,无,无,无
22898,清嵌错蕉叶纹铜方壶,清,无,一般,无,陕西博物馆,无,高18.8cm，口径6cm，1.077kg,铜器,无,https://www.sxhm.com/collections/detail/11235.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a5a6e1389.JPG,无,无,无,无,无,无,无,无,无,无
22899,清蟠虺纹方形铜香炉,清,无,一般,无,陕西博物馆,无,高8.2cm，口径12.6×8.1cm，0.649kg,铜器,无,https://www.sxhm.com/collections/detail/11236.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a5c0e8075.JPG,无,无,无,无,无,无,无,无,无,无
22900,清仿唐双鸾花枝纹铜镜,清,无,一般,无,陕西博物馆,无,直径23.8cm，1.250kg,铜器,无,https://www.sxhm.com/collections/detail/11237.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a5d89b091.JPG,无,无,无,无,无,无,无,无,无,无
22901,清仿东汉神仙车马画像纹铜镜,清,无,一般,无,陕西博物馆,无,直径18.9cm，0.904kg,铜器,无,https://www.sxhm.com/collections/detail/11238.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a5f0b520e.JPG,无,无,无,无,无,无,无,无,无,无
22902,清乾隆天水赵酉铭方形铜镜,清,无,三级,无,陕西博物馆,无,长22.9cm，宽17.9cm，2.305kg,铜器,无,https://www.sxhm.com/collections/detail/11239.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a609d08c3.JPG,无,无,无,无,无,无,无,无,无,无
22903,清景泰蓝盆景,清,无,三级,无,陕西博物馆,无,长24cm，宽12cm，高10cm，0.650kg,铜器,无,https://www.sxhm.com/collections/detail/11240.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a623d9c2e.jpg,无,无,无,无,无,无,无,无,无,无
22904,清景泰蓝盆景,清,无,三级,无,陕西博物馆,无,长24cm，宽12cm，高10cm，0.648kg,铜器,无,https://www.sxhm.com/collections/detail/11241.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a643efc07.jpg,无,无,无,无,无,无,无,无,无,无
22905,清焦叶纹铜尊,清,无,一般,无,陕西博物馆,无,通高39.5cm，口径27.7cm，8.010kg,铜器,无,https://www.sxhm.com/collections/detail/11242.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a6623249d.JPG,无,无,无,无,无,无,无,无,无,无
22906,清云雷纹铜香炉,清,无,一般,无,陕西博物馆,无,通高36.2cm，口径21.8cm，5.446kg,铜器,无,https://www.sxhm.com/collections/detail/11243.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a67ea35e8.JPG,无,无,无,无,无,无,无,无,无,无
22907,清龟背纹铜香炉,清,无,一般,无,陕西博物馆,无,高16.1cm，口径21cm，2.134kg,铜器,无,https://www.sxhm.com/collections/detail/11244.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a699bc5d0.JPG,无,无,无,无,无,无,无,无,无,无
22908,清云雷纹小铜钫,清,无,一般,无,陕西博物馆,无,高12cm，口宽3.5cm，0.284kg,铜器,无,https://www.sxhm.com/collections/detail/11245.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a6b6b1d24.JPG,无,无,无,无,无,无,无,无,无,无
22909,清蕉叶纹铜尊,清,无,一般,无,陕西博物馆,无,高14.2cm，口径7.5cm，0.328kg,铜器,无,https://www.sxhm.com/collections/detail/11246.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a6cff0ac9.JPG,无,无,无,无,无,无,无,无,无,无
22910,清景泰蓝小盒,清,无,一般,无,陕西博物馆,无,口径9.6cm，高7.3cm，0.210kg,铜器,无,https://www.sxhm.com/collections/detail/11247.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a6e9c785b.jpg,无,无,无,无,无,无,无,无,无,无
22911,清景泰蓝小盒,清,无,一般,无,陕西博物馆,无,口径9.6cm，高7.3cm，0.230kg,铜器,无,https://www.sxhm.com/collections/detail/11248.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a7021a388.jpg,无,无,无,无,无,无,无,无,无,无
22912,明刻花虎头形铜锁,明,无,一般,无,陕西博物馆,无,长37.8cm，0.147kg,铜器,无,https://www.sxhm.com/collections/detail/11249.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a71999e22.JPG,无,无,无,无,无,无,无,无,无,无
22913,清龙纹铜饰片,清,无,一般,无,陕西博物馆,无,长8.4cm，宽4.4cm，0.019kg,铜器,无,https://www.sxhm.com/collections/detail/11250.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a732bedd3.JPG,无,无,无,无,无,无,无,无,无,无
22914,清蝉纹铜觯,清,无,一般,无,陕西博物馆,无,高20.9cm，口径9cm，0.486kg,铜器,无,https://www.sxhm.com/collections/detail/11251.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a752533a4.JPG,无,无,无,无,无,无,无,无,无,无
22915,清景泰蓝花觚,清,无,三级,无,陕西博物馆,无,口18.8cm，高39cm，2.801kg,铜器,无,https://www.sxhm.com/collections/detail/11252.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a76f26c1c.jpg,无,无,无,无,无,无,无,无,无,无
22916,清长多组环钮颈形铜壶,清,无,一般,无,陕西博物馆,无,高40cm，口径9cm，6.680kg,铜器,无,https://www.sxhm.com/collections/detail/11253.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a78c1a440.JPG,无,无,无,无,无,无,无,无,无,无
22917,清嵌错兽面纹铜鼎,清,无,一般,无,陕西博物馆,无,通高16.7cm，口径12cm，1.021kg,铜器,无,https://www.sxhm.com/collections/detail/11254.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a7b306f35.JPG,无,无,无,无,无,无,无,无,无,无
22918,明刻铭铜镜,明,无,三级,无,陕西博物馆,无,直径9.2cm，0.264kg,铜器,无,https://www.sxhm.com/collections/detail/11255.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a7cebba64.JPG,无,无,无,无,无,无,无,无,无,无
22919,清戴面具铜人,清,无,一般,无,陕西博物馆,无,通高31cm，4.001kg,铜器,无,https://www.sxhm.com/collections/detail/11256.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a7e805e5d.JPG,无,无,无,无,无,无,无,无,无,无
22920,清竹节形铜宣德炉,清,无,一般,无,陕西博物馆,无,高15.3cm，口径19.3cm，2.849kg,铜器,无,https://www.sxhm.com/collections/detail/11257.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a801cc0b3.JPG,无,无,无,无,无,无,无,无,无,无
22921,明刻铭大铜镜,明,无,二级,无,陕西博物馆,无,直径39.5cm，6.720kg,铜器,无,https://www.sxhm.com/collections/detail/11258.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a81a8a17c.jpg,无,无,无,无,无,无,无,无,无,无
22922,明菱花形三足铜火盆,明,无,一般,无,陕西博物馆,无,高10.3cm，口径21.7cm，3.115kg,铜器,无,https://www.sxhm.com/collections/detail/11259.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a84d86205.JPG,无,无,无,无,无,无,无,无,无,无
22923,明菱花形三足铜火盆,明,无,一般,无,陕西博物馆,无,高16.1cm，口径34.6cm，10.150kg,铜器,无,https://www.sxhm.com/collections/detail/11260.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a869c928f.JPG,无,无,无,无,无,无,无,无,无,无
22924,清铜宣德炉,清,无,一般,无,陕西博物馆,无,口径9.5cm，高8cm，0.465kg,铜器,无,https://www.sxhm.com/collections/detail/11261.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a885d3e2f.JPG,无,无,无,无,无,无,无,无,无,无
22925,清可折叠铜锥,清,无,未定级,无,陕西博物馆,无,长18cm，0.070kg,铜器,无,https://www.sxhm.com/collections/detail/11262.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a8a20afc8.JPG,无,无,无,无,无,无,无,无,无,无
22926,清舞人三足铜支架,清,无,未定级,无,陕西博物馆,无,高16.5cm，0.227kg,铜器,无,https://www.sxhm.com/collections/detail/11263.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a8ba69908.JPG,无,无,无,无,无,无,无,无,无,无
22927,清镶嵌玉石鎏金铜带钩,清,无,未定级,无,陕西博物馆,无,长16cm，宽4.5cm，0.246kg,铜器,无,https://www.sxhm.com/collections/detail/11264.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a8d52bf4b.JPG,无,无,无,无,无,无,无,无,无,无
22928,清错金嵌宝石铜带钩,清,无,未定级,无,陕西博物馆,无,长15.3cm，0.218kg,铜器,无,https://www.sxhm.com/collections/detail/11265.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a8f1e7be5.JPG,无,无,无,无,无,无,无,无,无,无
22929,明螭虎形铜带钩,明,无,未定级,无,陕西博物馆,无,长6.8cm，0.029kg,铜器,无,https://www.sxhm.com/collections/detail/11266.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a917cf90d.JPG,无,无,无,无,无,无,无,无,无,无
22930,清鎏金双狮纹铜须弥座,清,无,未定级,无,陕西博物馆,无,长34.9cm，宽24.7cm，高8.7cm，4.643kg,铜器,无,https://www.sxhm.com/collections/detail/11267.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a9338f9f1.JPG,无,无,无,无,无,无,无,无,无,无
22931,清嵌宝石铜带扣,清,无,未定级,无,陕西博物馆,无,长7.8cm，宽2.3cm，0.052kg,铜器,无,https://www.sxhm.com/collections/detail/11268.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a95111a6e.JPG,无,无,无,无,无,无,无,无,无,无
22932,明多宝纹铜镜,明,无,未定级,无,陕西博物馆,无,直径9.6cm，0.168kg,铜器,无,https://www.sxhm.com/collections/detail/11269.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a96caf56b.JPG,无,无,无,无,无,无,无,无,无,无
22933,清景泰蓝花盆,清,无,三级,无,陕西博物馆,无,高12.5cm，口径17.5cm，0.914kg,铜器,无,https://www.sxhm.com/collections/detail/11270.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a9a12c9c5.jpg,无,无,无,无,无,无,无,无,无,无
22934,明多宝纹铜镜,明,无,未定级,无,陕西博物馆,无,直径9.2cm，0.197kg,铜器,无,https://www.sxhm.com/collections/detail/11271.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a9c5722ac.JPG,无,无,无,无,无,无,无,无,无,无
22935,清透空花枝台座铜狮,清,无,一般,无,陕西博物馆,无,通高13.7cm，5.994kg,铜器,无,https://www.sxhm.com/collections/detail/11272.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a9dfea5d6.JPG,无,无,无,无,无,无,无,无,无,无
22936,清花形铜饰片,清,无,一般,无,陕西博物馆,无,长4.7cm，宽3.4cm，7.000g,铜器,无,https://www.sxhm.com/collections/detail/11273.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437a9fcc0a9c.JPG,无,无,无,无,无,无,无,无,无,无
22937,清残铜鎏金簪嵌宝石帽顶,清,无,未定级,无,陕西博物馆,无,高12.5cm，0.070kg,铜器,无,https://www.sxhm.com/collections/detail/11274.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437aa1a70207.JPG,无,无,无,无,无,无,无,无,无,无
22938,清残烟灯,清,无,未定级,无,陕西博物馆,无,高7cm，0.200kg,铜器,无,https://www.sxhm.com/collections/detail/11275.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437aa3479012.JPG,无,无,无,无,无,无,无,无,无,无
22939,清长柄带花纹铜勺,清,无,未定级,无,陕西博物馆,无,长7.8cm，宽4cm，0.047kg,铜器,无,https://www.sxhm.com/collections/detail/11276.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437aa50db0da.JPG,无,无,无,无,无,无,无,无,无,无
22940,清残蝙蝠铜发簪,清,无,未定级,无,陕西博物馆,无,长8.5cm，0.029kg,铜器,无,https://www.sxhm.com/collections/detail/11277.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437aa6a2e8e8.JPG,无,无,无,无,无,无,无,无,无,无
22941,清残鎏金帽顶,清,无,未定级,无,陕西博物馆,无,残高8.5cm，0.030kg,铜器,无,https://www.sxhm.com/collections/detail/11278.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437aa838d1b0.JPG,无,无,无,无,无,无,无,无,无,无
22942,清铜发饰,清,无,未定级,无,陕西博物馆,无,长10cm，0.013kg,铜器,无,https://www.sxhm.com/collections/detail/11279.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437aa9f34244.JPG,无,无,无,无,无,无,无,无,无,无
22943,清翡翠环,清,无,未定级,无,陕西博物馆,无,直径2.3cm，4.000g,玉石器,无,https://www.sxhm.com/collections/detail/11280.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437aabdd4a04.JPG,无,无,无,无,无,无,无,无,无,无
22944,清黄铜勺,清,无,未定级,无,陕西博物馆,无,长16cm，0.043kg,铜器,无,https://www.sxhm.com/collections/detail/11281.html,https://www.sxhm.com/Uploads/Picture/2023/04/13/s6437aadb9d9d2.JPG,无,无,无,无,无,无,无,无,无,无
